tag_a,tag_b,n_a,n_b,n_both,reach,demand_both,max_ccu,best_game,avg_rating,best_url
fight,genre:Escape,223,56,1,278,197,197,⛏️ Dig Out Of Jail,93.1,https://www.roblox.com/games/79638614256104
genre:Childhood Game,giant,32,70,1,101,197,197,[👮]Hide from Giant,85.7,https://www.roblox.com/games/134486861481740
giant,survive,70,243,10,303,396,197,[👮]Hide from Giant,77.4,https://www.roblox.com/games/134486861481740
baby,brainrot,44,131,2,173,330,196,Steal a Baby Brainrot,85.9,https://www.roblox.com/games/108621352228938
baby,steal,44,94,3,135,338,196,Steal a Baby Brainrot,78.4,https://www.roblox.com/games/108621352228938
baby,survive,44,243,3,284,206,196,Steal a Baby Brainrot,73.9,https://www.roblox.com/games/108621352228938
steal,survive,94,243,8,329,461,196,Steal a Baby Brainrot,85.5,https://www.roblox.com/games/108621352228938
defense,rng,53,54,1,106,195,195,Tower Defense RNG,95.7,https://www.roblox.com/games/18458348062
defense,tap,53,59,1,111,195,195,Tower Defense RNG,95.7,https://www.roblox.com/games/18458348062
genre:Tower Defense,rng,42,54,1,95,195,195,Tower Defense RNG,95.7,https://www.roblox.com/games/18458348062
genre:Tower Defense,roll,42,98,1,139,195,195,Tower Defense RNG,95.7,https://www.roblox.com/games/18458348062
genre:Tower Defense,tap,42,59,1,100,195,195,Tower Defense RNG,95.7,https://www.roblox.com/games/18458348062
rng,tower,54,172,2,224,321,195,Tower Defense RNG,86.3,https://www.roblox.com/games/18458348062
tap,tower,59,172,2,229,219,195,Tower Defense RNG,93.6,https://www.roblox.com/games/18458348062
collect,school,402,60,2,460,237,194,Survive Overnight in School,65.9,https://www.roblox.com/games/140087333317495
craft,school,55,60,1,114,194,194,Survive Overnight in School,49.9,https://www.roblox.com/games/140087333317495
craft,survive,55,243,3,295,207,194,Survive Overnight in School,75.6,https://www.roblox.com/games/140087333317495
food,school,93,60,1,152,194,194,Survive Overnight in School,49.9,https://www.roblox.com/games/140087333317495
school,survive,60,243,2,301,255,194,Survive Overnight in School,70.3,https://www.roblox.com/games/140087333317495
genre:Classic Obby,prison,59,63,7,115,368,193,TEAM BORRY PRISON BREAKOUT!👮 [TEAMWORK OBBY],67.0,https://www.roblox.com/games/15626931358
evolve,fish,56,65,3,118,194,192,Flop a Fish!🐟,69.8,https://www.roblox.com/games/105224320488801
baby,dog,44,30,1,73,192,192,Puppy Game  🐾,92.3,https://www.roblox.com/games/14140521313
baby,genre:Animal Sim,44,54,3,95,222,192,Puppy Game  🐾,78.7,https://www.roblox.com/games/14140521313
genre:Physics Sim,tag,36,190,2,224,293,191,Crash Airplanes,78.6,https://www.roblox.com/games/115915296984106
plane,tag,33,190,2,221,192,191,Crash Airplanes,89.5,https://www.roblox.com/games/115915296984106
animal,hatch,67,108,8,167,276,189,Hatch A Pet 🐈,92.7,https://www.roblox.com/games/121694347343435
animal,idle,67,28,2,93,189,189,Hatch A Pet 🐈,93.5,https://www.roblox.com/games/121694347343435
collect,idle,402,28,6,424,377,189,Hatch A Pet 🐈,79.6,https://www.roblox.com/games/121694347343435
genre:Incremental Simulator,idle,512,28,17,523,778,189,Hatch A Pet 🐈,83.3,https://www.roblox.com/games/121694347343435
hatch,idle,108,28,2,134,189,189,Hatch A Pet 🐈,74.8,https://www.roblox.com/games/121694347343435
idle,pet,28,222,2,248,189,189,Hatch A Pet 🐈,54.5,https://www.roblox.com/games/121694347343435
dino,lucky,18,77,1,94,187,187,Lucky Dino Egg Unboxing,86.6,https://www.roblox.com/games/116351213527501
dino,unbox,18,29,1,46,187,187,Lucky Dino Egg Unboxing,86.6,https://www.roblox.com/games/116351213527501
lucky,unbox,77,29,3,103,203,187,Lucky Dino Egg Unboxing,83.3,https://www.roblox.com/games/116351213527501
cook,grow,52,202,3,251,189,186,TRADE A DUMPLING,83.5,https://www.roblox.com/games/110378634670890
cook,trade,52,65,1,116,186,186,TRADE A DUMPLING,92.4,https://www.roblox.com/games/110378634670890
grow,trade,202,65,6,261,372,186,TRADE A DUMPLING,90.4,https://www.roblox.com/games/110378634670890
genre:Classic Obby,tower,59,172,1,230,186,186,"+$10,000 Easy Stud Jumps Obby🏆",84.4,https://www.roblox.com/games/90020987924610
hide,obby,69,229,2,296,201,186,Hide To Survive Tower,76.1,https://www.roblox.com/games/111867284719569
hide,kitchen,69,18,1,86,185,185,Hide From Mom! 🤫,77.3,https://www.roblox.com/games/105099067392972
escape,genre:Runner,226,13,1,238,185,185,Escape A Giant Snake Obby!,57.0,https://www.roblox.com/games/14516220786
genre:Runner,giant,13,70,1,82,185,185,Escape A Giant Snake Obby!,57.0,https://www.roblox.com/games/14516220786
genre:Runner,obby,13,229,2,240,203,185,Escape A Giant Snake Obby!,68.2,https://www.roblox.com/games/14516220786
anime,escape,77,226,2,301,184,184,Steal from Anime Fruits!,90.8,https://www.roblox.com/games/76903203639722
fruit,steal,56,94,4,146,438,184,Steal from Anime Fruits!,82.1,https://www.roblox.com/games/76903203639722
clicker,idle,33,28,10,51,351,184,[Update 1] Everything Incremental,89.7,https://www.roblox.com/games/140051950444458
idle,incremental,28,47,10,65,549,184,[Update 1] Everything Incremental,84.5,https://www.roblox.com/games/140051950444458
jump,robot,151,21,2,170,201,182,Transformers Simulator,56.8,https://www.roblox.com/games/51280496
jump,roll,151,98,5,244,227,182,Transformers Simulator,69.3,https://www.roblox.com/games/51280496
robot,simulator,21,229,2,248,196,182,Transformers Simulator,66.7,https://www.roblox.com/games/51280496
fish,obby,65,229,4,290,296,181,Carry an Aquarium [2 Player Obby],89.5,https://www.roblox.com/games/126745534056786
horror,sushi,57,19,1,75,181,181,Road-Side Sushi [HORROR],85.8,https://www.roblox.com/games/114533377706788
genre:Morph Roleplay,monster,59,77,2,134,234,181,SCP MORPH,74.5,https://www.roblox.com/games/106475678341005
genre:Incremental Simulator,merge,512,54,14,552,633,180,[💩] Poop and Merge 🧻,80.8,https://www.roblox.com/games/98210816903452
merge,upgrade,54,357,12,399,410,180,[💩] Poop and Merge 🧻,81.5,https://www.roblox.com/games/98210816903452
genre:Tower Obby,grow,95,202,2,295,316,180,[📈] Grow Ray Tower,84.2,https://www.roblox.com/games/115788236442816
grow,obby,202,229,4,427,393,180,[📈] Grow Ray Tower,73.8,https://www.roblox.com/games/115788236442816
grow,parkour,202,45,2,245,202,180,[📈] Grow Ray Tower,77.4,https://www.roblox.com/games/115788236442816
cat,genre:Scavenger Hunt,56,38,4,90,270,179,Play Cats Morphs: Friend Rescue,86.1,https://www.roblox.com/games/11366343566
cat,school,56,60,1,115,179,179,Play Cats Morphs: Friend Rescue,92.0,https://www.roblox.com/games/11366343566
genre:Scavenger Hunt,school,38,60,1,97,179,179,Play Cats Morphs: Friend Rescue,92.0,https://www.roblox.com/games/11366343566
grow,idle,202,28,6,224,347,177,Idle Circles [BETA],78.4,https://www.roblox.com/games/82418035690385
grow,incremental,202,47,6,243,437,177,Idle Circles [BETA],85.7,https://www.roblox.com/games/82418035690385
grow,spin,202,46,1,247,177,177,Idle Circles [BETA],89.2,https://www.roblox.com/games/82418035690385
idle,spin,28,46,1,73,177,177,Idle Circles [BETA],89.2,https://www.roblox.com/games/82418035690385
idle,upgrade,28,357,13,372,402,177,Idle Circles [BETA],81.1,https://www.roblox.com/games/82418035690385
incremental,spin,47,46,1,92,177,177,Idle Circles [BETA],89.2,https://www.roblox.com/games/82418035690385
lucky,steal,77,94,3,168,201,176,[🤫] Don't Steal LUCKYBLOCK,79.8,https://www.roblox.com/games/80171686131338
dog,genre:Story,30,53,1,82,175,175,Doge Story,74.5,https://www.roblox.com/games/11105844431
candy,cat,35,56,1,90,174,174,[UPD] Poison Treats 🧁🧪,90.5,https://www.roblox.com/games/73257710123935
dino,pet,18,222,3,237,231,173,Catchy 🦕 [Dino Pets],85.3,https://www.roblox.com/games/120038828993910
dino,rng,18,54,1,71,173,173,Catchy 🦕 [Dino Pets],92.7,https://www.roblox.com/games/120038828993910
city,genre:Morph Roleplay,85,59,1,143,172,172,City Simulator,85.6,https://www.roblox.com/games/17634594744
genre:Morph Roleplay,simulator,59,229,2,286,184,172,City Simulator,82.3,https://www.roblox.com/games/17634594744
drive,roll,76,98,1,173,171,171,Drive the ball to the end,83.3,https://www.roblox.com/games/82086702654870
genre:Runner,roll,13,98,1,110,171,171,Drive the ball to the end,83.3,https://www.roblox.com/games/82086702654870
baby,lucky,44,77,1,120,166,166,TEAM BABY BERRY ESCAPE!,66.8,https://www.roblox.com/games/16066602742
brainrot,craft,131,55,3,183,222,165,Craft a Baddie,91.3,https://www.roblox.com/games/110931082114513
craft,speed,55,176,4,227,264,165,Craft a Baddie,89.7,https://www.roblox.com/games/110931082114513
genre:Life,simulator,72,229,4,297,448,164,High School Life,80.0,https://www.roblox.com/games/92604236
school,simulator,60,229,3,286,228,164,High School Life,66.4,https://www.roblox.com/games/92604236
clicker,grow,33,202,3,232,165,163,Idle Potato Game,85.3,https://www.roblox.com/games/122079988266644
clicker,plant,33,55,1,87,163,163,Idle Potato Game,98.3,https://www.roblox.com/games/122079988266644
idle,plant,28,55,2,81,163,163,Idle Potato Game,56.9,https://www.roblox.com/games/122079988266644
incremental,plant,47,55,1,101,163,163,Idle Potato Game,98.3,https://www.roblox.com/games/122079988266644
build,sushi,372,19,3,388,237,163,🍣 Mega Sushi Tycoon,90.8,https://www.roblox.com/games/116141644305082
cook,rebirth,52,170,1,221,163,163,🍣 Mega Sushi Tycoon,94.9,https://www.roblox.com/games/116141644305082
rebirth,restaurant,170,54,1,223,163,163,🍣 Mega Sushi Tycoon,94.9,https://www.roblox.com/games/116141644305082
rebirth,sushi,170,19,1,188,163,163,🍣 Mega Sushi Tycoon,94.9,https://www.roblox.com/games/116141644305082
sushi,tycoon,19,137,3,153,240,163,🍣 Mega Sushi Tycoon,91.5,https://www.roblox.com/games/116141644305082
dragon,fantasy,54,13,4,63,209,163,Dragons' Life,84.4,https://www.roblox.com/games/537991124
dragon,genre:Animal Sim,54,54,7,101,384,163,Dragons' Life,86.4,https://www.roblox.com/games/537991124
obby,rebirth,229,170,3,396,213,159,+1 Upgrade Per Second [⭐️NEW⭐️],79.5,https://www.roblox.com/games/129860622887596
escape,robot,226,21,2,245,169,159,[UPD2] +1 Speed Robot Escape,75.8,https://www.roblox.com/games/92635487113741
rebirth,robot,170,21,2,189,173,159,[UPD2] +1 Speed Robot Escape,91.9,https://www.roblox.com/games/92635487113741
robot,run,21,222,1,242,159,159,[UPD2] +1 Speed Robot Escape,97.8,https://www.roblox.com/games/92635487113741
robot,speed,21,176,1,196,159,159,[UPD2] +1 Speed Robot Escape,97.8,https://www.roblox.com/games/92635487113741
grow,noob,202,47,3,246,209,159,💪Mega Noob Simulator💪,88.9,https://www.roblox.com/games/4543144283
noob,simulator,47,229,10,266,247,159,💪Mega Noob Simulator💪,80.3,https://www.roblox.com/games/4543144283
dig,genre:Morph Roleplay,42,59,1,100,157,157,🎪 The Amazing Digital Circus RP! [TADC RP],73.7,https://www.roblox.com/games/15119321532
car,rebirth,105,170,2,273,259,156,[NEW]🏎️💨Steal a Supercar,94.8,https://www.roblox.com/games/96553663696738
car,steal,105,94,4,195,423,156,[NEW]🏎️💨Steal a Supercar,90.8,https://www.roblox.com/games/96553663696738
collect,punch,402,29,5,426,351,155,Punch Simulator 👊[FREE UGC],92.3,https://www.roblox.com/games/14236123211
craft,punch,55,29,1,83,155,155,Punch Simulator 👊[FREE UGC],90.7,https://www.roblox.com/games/14236123211
craft,train,55,185,4,236,254,155,Punch Simulator 👊[FREE UGC],88.4,https://www.roblox.com/games/14236123211
craft,upgrade,55,357,14,398,465,155,Punch Simulator 👊[FREE UGC],86.8,https://www.roblox.com/games/14236123211
fight,pet,223,222,14,431,590,155,Punch Simulator 👊[FREE UGC],90.7,https://www.roblox.com/games/14236123211
craft,escape,55,226,1,280,154,154,Prison Escape v2,71.2,https://www.roblox.com/games/4789047554
craft,genre:Open World Action,55,18,1,72,154,154,Prison Escape v2,71.2,https://www.roblox.com/games/4789047554
craft,prison,55,63,1,117,154,154,Prison Escape v2,71.2,https://www.roblox.com/games/4789047554
eat,genre:Life,90,72,3,159,209,153,🍣 Saki's Sushi Bar,83.8,https://www.roblox.com/games/71639606580734
lucky,sell,77,96,3,170,189,152,[🎃] Soccer Legends RNG,95.7,https://www.roblox.com/games/96562236694230
lucky,simulator,77,229,2,304,179,152,[🎃] Soccer Legends RNG,96.9,https://www.roblox.com/games/96562236694230
rng,simulator,54,229,4,279,239,152,[🎃] Soccer Legends RNG,90.8,https://www.roblox.com/games/96562236694230
rng,tag,54,190,2,242,179,152,[🎃] Soccer Legends RNG,96.9,https://www.roblox.com/games/96562236694230
simulator,tap,229,59,6,282,239,152,[🎃] Soccer Legends RNG,83.0,https://www.roblox.com/games/96562236694230
tag,tap,190,59,4,245,205,152,[🎃] Soccer Legends RNG,79.4,https://www.roblox.com/games/96562236694230
merge,simulator,54,229,5,278,224,150,Merge Simulator,82.8,https://www.roblox.com/games/10925589760
monster,punch,77,29,2,104,226,149,🥊Punch Monsters!🥊,87.2,https://www.roblox.com/games/8034886758
monster,rebirth,77,170,3,244,193,149,🥊Punch Monsters!🥊,87.2,https://www.roblox.com/games/8034886758
monster,train,77,185,3,259,269,149,🥊Punch Monsters!🥊,88.3,https://www.roblox.com/games/8034886758
punch,rebirth,29,170,3,196,157,149,🥊Punch Monsters!🥊,88.6,https://www.roblox.com/games/8034886758
fruit,run,56,222,2,276,148,148,🐍 Snake Fruits,65.3,https://www.roblox.com/games/121078128712620
genre:Classic Obby,rob,59,28,3,84,156,144,Rob A Jewellery Store Obby! (READ DESC),50.3,https://www.roblox.com/games/4905612890
genre:Classic Obby,steal,59,94,1,152,144,144,Rob A Jewellery Store Obby! (READ DESC),41.7,https://www.roblox.com/games/4905612890
prison,steal,63,94,1,156,144,144,Rob A Jewellery Store Obby! (READ DESC),41.7,https://www.roblox.com/games/4905612890
build,garden,372,36,6,402,257,144,[MYTHICAL] Garden Horizons 🌱,75.9,https://www.roblox.com/games/130594398886540
genre:Tycoon,harvest,451,17,4,464,208,144,[MYTHICAL] Garden Horizons 🌱,91.9,https://www.roblox.com/games/130594398886540
animal,breed,67,8,1,74,142,142,[🐰]Breed An Animal,93.5,https://www.roblox.com/games/127340870638027
animal,merge,67,54,3,118,276,142,[🐰]Breed An Animal,85.5,https://www.roblox.com/games/127340870638027
breed,genre:Tycoon,8,451,2,457,142,142,[🐰]Breed An Animal,95.8,https://www.roblox.com/games/127340870638027
breed,merge,8,54,1,61,142,142,[🐰]Breed An Animal,93.5,https://www.roblox.com/games/127340870638027
fish,genre:Scavenger Hunt,65,38,1,102,142,142,Find the Fish [327],92.3,https://www.roblox.com/games/123100559015779
cat,obby,56,229,10,275,307,142,Cat and Dog [2 Player Obby],75.9,https://www.roblox.com/games/87706513632351
parkour,prison,45,63,2,106,159,141,WATER POLICE PRISON RUN! (Obby),76.8,https://www.roblox.com/games/74377594190764
candy,collect,35,402,6,431,248,141,[CH 2 ENDING] Taffy Tails 2,85.7,https://www.roblox.com/games/15106321028
candy,monster,35,77,1,111,141,141,[CH 2 ENDING] Taffy Tails 2,88.1,https://www.roblox.com/games/15106321028
collect,genre:Story,402,53,1,454,141,141,[CH 2 ENDING] Taffy Tails 2,88.1,https://www.roblox.com/games/15106321028
genre:Physics Sim,slime,36,42,3,75,185,140,Slime Crushers 💥,85.2,https://www.roblox.com/games/14510406766
genre:Classic Obby,school,59,60,2,117,154,140,Escape School Obby! (NEW)  ,63.8,https://www.roblox.com/games/5327491283
car,parkour,105,45,1,149,140,140,[UPD] Car Of Hell,65.5,https://www.roblox.com/games/15864742246
collect,ocean,402,40,4,438,340,139,[💘] Survive on a Raft,87.7,https://www.roblox.com/games/118503840388689
genre:Scavenger Hunt,pet,38,222,3,257,207,139,Find The Pets  [72],93.3,https://www.roblox.com/games/84167547691677
genre:Tower Obby,school,95,60,1,154,138,138,Would You Rather: School Outfit Tower!,55.0,https://www.roblox.com/games/90663012259020
school,tower,60,172,1,231,138,138,Would You Rather: School Outfit Tower!,55.0,https://www.roblox.com/games/90663012259020
candy,obby,35,229,11,253,261,137,ESCAPE MR. GUMDROP'S CANDYSHOP (First Person Obby),59.1,https://www.roblox.com/games/14255165733
pet,school,222,60,1,281,137,137,Robloxian High School 🏫 RP,85.9,https://www.roblox.com/games/447452406
genre:Battlegrounds & Fighting,pet,131,222,2,351,214,135,Venom Simulator ,65.3,https://www.roblox.com/games/264914343
genre:Battlegrounds & Fighting,tycoon,131,137,1,267,135,135,Venom Simulator ,50.8,https://www.roblox.com/games/264914343
baby,collect,44,402,5,441,194,134,Dont Wake The Baby! 👶🏻,75.7,https://www.roblox.com/games/120565409147552
dog,genre:1 vs All,30,29,1,58,133,133,Dog! 😨,90.1,https://www.roblox.com/games/8583038000
genre:1 vs All,tag,29,190,1,218,133,133,Dog! 😨,90.1,https://www.roblox.com/games/8583038000
fly,genre:Story,72,53,1,124,132,132,Airplane 4 [Story] ✈️,73.7,https://www.roblox.com/games/5693152742
hatch,run,108,222,2,328,235,130,[UPD] Outrun a Speedster! ⚡,86.0,https://www.roblox.com/games/75836596582268
dog,fight,30,223,3,250,247,130,[UPD 🕊️] Dog Army 🐕 ,82.7,https://www.roblox.com/games/136661083117346
dog,genre:Incremental Simulator,30,512,5,537,221,130,[UPD 🕊️] Dog Army 🐕 ,86.5,https://www.roblox.com/games/136661083117346
dog,merge,30,54,2,82,237,130,[UPD 🕊️] Dog Army 🐕 ,94.9,https://www.roblox.com/games/136661083117346
survive,tycoon,243,137,3,377,226,128,Zombie Merge Tycoon,88.9,https://www.roblox.com/games/11196588443
genre:Tower Obby,rng,95,54,1,148,126,126,Would You Rather: RNG Outfit Tower 💖,76.9,https://www.roblox.com/games/81988874858129
battle,fish,139,65,2,202,183,125,Build a Fish Army,95.9,https://www.roblox.com/games/94602945872232
serve,tag,45,190,3,232,130,125,Busy Business! 💸,75.0,https://www.roblox.com/games/10914683361
city,monster,85,77,2,160,172,125,Ronnie The Clown City,72.9,https://www.roblox.com/games/133846565696817
genre:Exploration,horror,34,57,1,90,123,123,Analog Horror: Creatures,53.8,https://www.roblox.com/games/139237418819482
genre:Exploration,tag,34,190,1,223,123,123,Analog Horror: Creatures,53.8,https://www.roblox.com/games/139237418819482
genre:Battlegrounds & Fighting,lift,131,26,2,155,121,121,[💥]Allblox Battles,91.7,https://www.roblox.com/games/17564320769
lift,tag,26,190,4,212,128,121,[💥]Allblox Battles,77.2,https://www.roblox.com/games/17564320769
cat,spin,56,46,1,101,119,119,Cat Catch,70.5,https://www.roblox.com/games/16918154986
genre:Animal Sim,spin,54,46,1,99,119,119,Cat Catch,70.5,https://www.roblox.com/games/16918154986
brainrot,hatch,131,108,9,230,274,118,Trade a Brainrot,86.0,https://www.roblox.com/games/138384544898173
garden,monster,36,77,2,111,167,117,Guide the Gardeners,72.0,https://www.roblox.com/games/138359396967035
city,steal,85,94,2,177,116,115,(AI) Cops and Robbers,82.2,https://www.roblox.com/games/910102034
